X_transcriptName	tissue	sRNA24_exp	strata	Allele
_chr12_001744.1	flowers	0.0321627658228384	stratum 3	Y Male
_chr12_001744.1	leaves	0.0174028064641517	stratum 3	Y Male
_chr12_001745.1	flowers	0.0649765142893712	stratum 3	Y Male
_chr12_001745.1	leaves	0.0311533497998358	stratum 3	Y Male
_chr12_001746.1	flowers	0.0868197075716804	stratum 3	Y Male
_chr12_001746.1	leaves	0.0947909346350828	stratum 3	Y Male
_chr12_001748.1	flowers	0.108347932901932	stratum 3	Y Male
_chr12_001748.1	leaves	0.117264260551417	stratum 3	Y Male
_chr12_001749.1	flowers	0.028071228395442	stratum 3	Y Male
_chr12_001749.1	leaves	0.034607824636268	stratum 3	Y Male
_chr12_001719.1	flowers	0.0482505581641402	stratum 3	Y Male
_chr12_001719.1	leaves	0.0925432427281377	stratum 3	Y Male
_chr12_001723.1	flowers	0.0352441519188038	stratum 3	Y Male
_chr12_001723.1	leaves	0	stratum 3	Y Male
_chr12_001724.1	flowers	0.0423607101753357	stratum 3	Y Male
_chr12_001724.1	leaves	0.10118993085297	stratum 3	Y Male
_chr12_001726.1	flowers	0.0818949587673655	stratum 3	Y Male
_chr12_001726.1	leaves	0.120385477067596	stratum 3	Y Male
_chr12_003449.1	flowers	0.0401580840001197	stratum 3	Y Male
_chr12_003449.1	leaves	0.02706530507598	stratum 3	Y Male
_chr12_003450.1	flowers	0.0680130560319918	stratum 3	Y Male
_chr12_003450.1	leaves	0.220814957554556	stratum 3	Y Male
_chr12_000750.1	flowers	0.363011407849256	stratum 2	Y Male
_chr12_000750.1	leaves	0.510878060407228	stratum 2	Y Male
_chr12_004701.1	flowers	0.0473766996698702	stratum 2	Y Male
_chr12_004701.1	leaves	0.0905090102163519	stratum 2	Y Male
_chr12_004702.1	flowers	0.190062114674021	stratum 2	Y Male
_chr12_004702.1	leaves	0.256242598219571	stratum 2	Y Male
_chr12_004703.1	flowers	0.0218546075201754	stratum 2	Y Male
_chr12_004703.1	leaves	0.0569436384427849	stratum 2	Y Male
_chr12_004705.1	flowers	0.0651943055362774	stratum 2	Y Male
_chr12_004705.1	leaves	0.104834425185645	stratum 2	Y Male
_chr12_000216.1	flowers	0.0569310969992346	stratum 2	Y Male
_chr12_000216.1	leaves	0.0812219681956289	stratum 2	Y Male
_chr12_000177.1	flowers	0.0306041288173427	stratum 2	Y Male
_chr12_000177.1	leaves	0.197032097011754	stratum 2	Y Male
_chr12_001637.1	flowers	0.059460490819159	stratum 3	Y Male
_chr12_001637.1	leaves	0.0998907545338002	stratum 3	Y Male
_chr12_000914.1	flowers	0.0791387063618649	stratum 2	Y Male
_chr12_000914.1	leaves	0.0514938307294916	stratum 2	Y Male
_chr12_000867.1	flowers	0.0550591817464718	stratum 2	Y Male
_chr12_000867.1	leaves	0.166342176324398	stratum 2	Y Male
_chr12_000371.1	flowers	0.0478434114367192	stratum 2	Y Male
_chr12_000371.1	leaves	0.0839399830255311	stratum 2	Y Male
_chr12_000128.1	flowers	0.0278768637669655	stratum 1	Y Male
_chr12_000128.1	leaves	0.0631991804330281	stratum 1	Y Male
_chr12_004746.1	flowers	0.030305846864524	stratum 2	Y Male
_chr12_004746.1	leaves	0.0676928275579971	stratum 2	Y Male
_chr12_004315.1	flowers	0.0265804591897316	stratum 2	Y Male
_chr12_004315.1	leaves	0.0390698686406057	stratum 2	Y Male
_chr12_003584.1	flowers	0.0578838927273597	stratum 3	Y Male
_chr12_003584.1	leaves	0.122750957763934	stratum 3	Y Male
_chr12_004487.1	flowers	0.105592898582904	stratum 2	Y Male
_chr12_004487.1	leaves	0.0442394263031197	stratum 2	Y Male
_chr12_001625.1	flowers	0.11484330980021	stratum 3	Y Male
_chr12_001625.1	leaves	0.229529934727094	stratum 3	Y Male
_chr12_001406.1	flowers	0.06911185704999	stratum 2	Y Male
_chr12_001406.1	leaves	0.0935834135717021	stratum 2	Y Male
_chr12_005064.1	flowers	0.0531375927621601	stratum 1	Y Male
_chr12_005064.1	leaves	0.0772726893721492	stratum 1	Y Male
_chr12_004600.1	flowers	0.16578618286939	stratum 2	Y Male
_chr12_004600.1	leaves	0.255270223353881	stratum 2	Y Male
_chr12_004979.1	flowers	0.028075899872014	stratum 1	Y Male
_chr12_004979.1	leaves	0.131356308302263	stratum 1	Y Male
_chr12_003826.1	flowers	0.123598397554867	stratum 2	Y Male
_chr12_003826.1	leaves	0.332499892531337	stratum 2	Y Male
_chr12_001361.1	flowers	0.0279433561559789	stratum 2	Y Male
_chr12_001361.1	leaves	0.0422406147273605	stratum 2	Y Male
_chr12_001261.1	flowers	0.0545233804152468	stratum 2	Y Male
_chr12_001261.1	leaves	0.0625504196684677	stratum 2	Y Male
_chr12_003581.1	flowers	0.0419130806433384	stratum 3	Y Male
_chr12_003581.1	leaves	0.0909285588578991	stratum 3	Y Male
_chr12_001624.1	flowers	0.19105754015844	stratum 3	Y Male
_chr12_001624.1	leaves	0.274234378589145	stratum 3	Y Male
_chr12_000892.1	flowers	0.10721908951567	stratum 2	Y Male
_chr12_000892.1	leaves	0.17460776515444	stratum 2	Y Male
_chr12_000417.1	flowers	0.0653691314473095	stratum 2	Y Male
_chr12_000417.1	leaves	0.068827465639514	stratum 2	Y Male
_chr12_004988.1	flowers	0.0281588058841337	stratum 1	Y Male
_chr12_004988.1	leaves	0.130364933090801	stratum 1	Y Male
_chr12_004796.1	flowers	0.0810148936810462	stratum 2	Y Male
_chr12_004796.1	leaves	0.0622569219656371	stratum 2	Y Male
_chr12_000577.1	flowers	0.0546672509244303	stratum 2	Y Male
_chr12_000577.1	leaves	0.0596448440376297	stratum 2	Y Male
_chr12_000160.1	flowers	0.11220358632444	stratum 2	Y Male
_chr12_000160.1	leaves	0.232939926838889	stratum 2	Y Male
_chr12_000476.1	flowers	0.0404650123720515	stratum 2	Y Male
_chr12_000476.1	leaves	0.0675851764637718	stratum 2	Y Male
_chr12_000481.1	flowers	0.0249467556531192	stratum 2	Y Male
_chr12_000481.1	leaves	0.0210663934776761	stratum 2	Y Male
_chr12_000018.1	flowers	0.0653008171098565	stratum 1	Y Male
_chr12_000018.1	leaves	0.068781136860082	stratum 1	Y Male
_chr12_000019.1	flowers	0.068449497321535	stratum 1	Y Male
_chr12_000019.1	leaves	0.0702146422814879	stratum 1	Y Male
_chr12_000896.1	flowers	0	stratum 2	Y Male
_chr12_000896.1	leaves	0	stratum 2	Y Male
_chr12_001737.1	flowers	0.0337036389175809	stratum 3	Y Male
_chr12_001737.1	leaves	0.0655098823929667	stratum 3	Y Male
_chr12_000183.1	flowers	0.302373658117685	stratum 2	Y Male
_chr12_000183.1	leaves	1.00585390081471	stratum 2	Y Male
_chr12_003432.1	flowers	0	stratum 3	Y Male
_chr12_003432.1	leaves	0.0187651869003233	stratum 3	Y Male
_chr12_003438.1	flowers	0.141626885885587	stratum 3	Y Male
_chr12_003438.1	leaves	0.16877045135823	stratum 3	Y Male
_chr12_003446.1	flowers	0.0762942189727825	stratum 3	Y Male
_chr12_003446.1	leaves	0.0592789664714621	stratum 3	Y Male
_chr12_003573.1	flowers	0.121738078095165	stratum 3	Y Male
_chr12_003573.1	leaves	0.0554875867135221	stratum 3	Y Male
_chr12_003490.1	flowers	0.0141374679885312	stratum 3	Y Male
_chr12_003490.1	leaves	0	stratum 3	Y Male
_chr12_000595.1	flowers	0.328212670069435	stratum 2	Y Male
_chr12_000595.1	leaves	0.358320231955373	stratum 2	Y Male
_chr12_000403.1	flowers	0.0534499859266936	stratum 2	Y Male
_chr12_000403.1	leaves	0.107580618849903	stratum 2	Y Male
_chr12_005092.1	flowers	0.220713855915775	stratum 1	Y Male
_chr12_005092.1	leaves	0.0881729708244924	stratum 1	Y Male
_chr12_004083.1	flowers	0.0308172677285216	stratum 2	Y Male
_chr12_004083.1	leaves	0.0403324144166013	stratum 2	Y Male
_chr12_004084.1	flowers	0.0529624089692824	stratum 2	Y Male
_chr12_004084.1	leaves	0.0300293025260743	stratum 2	Y Male
_chr12_001054.1	flowers	0.0788391765030082	stratum 2	Y Male
_chr12_001054.1	leaves	0.169838622772754	stratum 2	Y Male
_chr12_001251.1	flowers	0.0355781451495315	stratum 2	Y Male
_chr12_001251.1	leaves	0.0864928561157063	stratum 2	Y Male
_chr12_001247.1	flowers	0.0545612716249121	stratum 2	Y Male
_chr12_001247.1	leaves	0.054709099525547	stratum 2	Y Male
_chr12_005021.1	flowers	0.0690354607782575	stratum 1	Y Male
_chr12_005021.1	leaves	0.0541047194571844	stratum 1	Y Male
_chr12_004893.1	flowers	0.0354241118015677	stratum 2	Y Male
_chr12_004893.1	leaves	0.0432133547358204	stratum 2	Y Male
_chr12_004897.1	flowers	0.0371699046101882	stratum 2	Y Male
_chr12_004897.1	leaves	0.0267884032742406	stratum 2	Y Male
_chr12_000248.1	flowers	0.121149177705511	stratum 2	Y Male
_chr12_000248.1	leaves	0.169783802268023	stratum 2	Y Male
_chr12_004765.1	flowers	0.037840853216424	stratum 2	Y Male
_chr12_004765.1	leaves	0.105317098074819	stratum 2	Y Male
_chr12_000813.1	flowers	0.0442912506579589	stratum 2	Y Male
_chr12_000813.1	leaves	0.0551068822645257	stratum 2	Y Male
_chr12_001509.1	flowers	0.0393594400819091	stratum 3	Y Male
_chr12_001509.1	leaves	0.0532157355738353	stratum 3	Y Male
_chr12_003798.1	flowers	0.021610070393949	stratum 2	Y Male
_chr12_003798.1	leaves	0.0252796721732113	stratum 2	Y Male
_chr12_004490.1	flowers	0.119818386206177	stratum 2	Y Male
_chr12_004490.1	leaves	0.110027622993294	stratum 2	Y Male
_chr12_004996.1	flowers	0.0219533176812652	stratum 1	Y Male
_chr12_004996.1	leaves	0.0639017104331087	stratum 1	Y Male
_chr12_001449.1	flowers	0.0596816826544524	stratum 2	Y Male
_chr12_001449.1	leaves	0.0482360792366952	stratum 2	Y Male
_chr12_000398.1	flowers	0.0386006713223189	stratum 2	Y Male
_chr12_000398.1	leaves	0.0335233505946155	stratum 2	Y Male
_chr12_000168.1	flowers	0.0609492798322193	stratum 2	Y Male
_chr12_000168.1	leaves	0.158454358522441	stratum 2	Y Male
_chr12_001009.1	flowers	0.0742775914037568	stratum 2	Y Male
_chr12_001009.1	leaves	0.0793881884598385	stratum 2	Y Male
_chr12_003502.1	flowers	0.0432304313384752	stratum 3	Y Male
_chr12_003502.1	leaves	0.0411848032895388	stratum 3	Y Male
_chr12_001683.1	flowers	0.0497649404487082	stratum 3	Y Male
_chr12_001683.1	leaves	0.0737007707349807	stratum 3	Y Male
_chr12_000167.1	flowers	0.0611293726709349	stratum 2	Y Male
_chr12_000167.1	leaves	0.0849169590570019	stratum 2	Y Male
_chr12_004956.1	flowers	0.0504298389267125	stratum 2	Y Male
_chr12_004956.1	leaves	0.0656792869079508	stratum 2	Y Male
_chr12_000547.1	flowers	0.110400645246252	stratum 2	Y Male
_chr12_000547.1	leaves	0.0986400450846473	stratum 2	Y Male
_chr12_004618.1	flowers	0.0507465374769177	stratum 2	Y Male
_chr12_004618.1	leaves	0.0931112603064951	stratum 2	Y Male
_chr12_004806.1	flowers	0.033798590682958	stratum 2	Y Male
_chr12_004806.1	leaves	0.0305732697040527	stratum 2	Y Male
_chr12_000362.1	flowers	0.0680361844250748	stratum 2	Y Male
_chr12_000362.1	leaves	0.0392915487879056	stratum 2	Y Male
_chr12_000363.1	flowers	0.0365934971298642	stratum 2	Y Male
_chr12_000363.1	leaves	0.0537986655413171	stratum 2	Y Male
_chr12_000828.1	flowers	0.0453333191115191	stratum 2	Y Male
_chr12_000828.1	leaves	0.0869321321974215	stratum 2	Y Male
_chr12_000832.1	flowers	0.0660858020650513	stratum 2	Y Male
_chr12_000832.1	leaves	0.0853824607599824	stratum 2	Y Male
_chr12_004825.1	flowers	0.275886570873183	stratum 2	Y Male
_chr12_004825.1	leaves	0.113593109188152	stratum 2	Y Male
_chr12_004828.1	flowers	0.0200657240845722	stratum 2	Y Male
_chr12_004828.1	leaves	0.0747623330580931	stratum 2	Y Male
_chr12_004830.1	flowers	0.348105081135783	stratum 2	Y Male
_chr12_004830.1	leaves	0.1175972277785	stratum 2	Y Male
_chr12_000106.1	flowers	0.14259825014263	stratum 1	Y Male
_chr12_000106.1	leaves	0.115767597426478	stratum 1	Y Male
_chr12_001634.1	flowers	0.0505338633203914	stratum 3	Y Male
_chr12_001634.1	leaves	0.0510572842762212	stratum 3	Y Male
_chr12_004886.1	flowers	0.0245912919011433	stratum 2	Y Male
_chr12_004886.1	leaves	0.0388361731631091	stratum 2	Y Male
_chr12_004887.1	flowers	0.0252501154089845	stratum 2	Y Male
_chr12_004887.1	leaves	0.101347080957565	stratum 2	Y Male
_chr12_004002.1	flowers	0.0398233263471235	stratum 2	Y Male
_chr12_004002.1	leaves	0.0531951034676268	stratum 2	Y Male
_chr12_001411.1	flowers	0.0827430279233621	stratum 2	Y Male
_chr12_001411.1	leaves	0.127495783677616	stratum 2	Y Male
_chr12_000494.1	flowers	0.110412010574675	stratum 2	Y Male
_chr12_000494.1	leaves	0.184021174012659	stratum 2	Y Male
_chr12_005014.1	flowers	0.110645589066373	stratum 1	Y Male
_chr12_005014.1	leaves	0.119503604377603	stratum 1	Y Male
_chr12_004464.1	flowers	0.0306120466856867	stratum 2	Y Male
_chr12_004464.1	leaves	0.0607839154585721	stratum 2	Y Male
_chr12_003462.1	flowers	0.20028639402104	stratum 3	Y Male
_chr12_003462.1	leaves	0.266497421359644	stratum 3	Y Male
_chr12_003552.1	flowers	0.0532838061088092	stratum 3	Y Male
_chr12_003552.1	leaves	0.107725115350782	stratum 3	Y Male
_chr12_003553.1	flowers	0.0613812194051416	stratum 3	Y Male
_chr12_003553.1	leaves	0.121976951735542	stratum 3	Y Male
_chr12_003649.1	flowers	0.122168821271059	stratum 3	Y Male
_chr12_003649.1	leaves	0.178160654291607	stratum 3	Y Male
_chr12_000006.1	flowers	0.019568215523204	stratum 1	Y Male
_chr12_000006.1	leaves	0.0271066851374319	stratum 1	Y Male
_chr12_001258.1	flowers	0.0969936017576167	stratum 2	Y Male
_chr12_001258.1	leaves	0.364910404010179	stratum 2	Y Male
_chr12_003626.1	flowers	0.110996263985802	stratum 3	Y Male
_chr12_003626.1	leaves	0.132552467343423	stratum 3	Y Male
_chr12_001583.1	flowers	0.160533168194926	stratum 3	Y Male
_chr12_001583.1	leaves	0.079673133273788	stratum 3	Y Male
_chr12_001496.1	flowers	0.0462819717593266	stratum 3	Y Male
_chr12_001496.1	leaves	0.0641839305187733	stratum 3	Y Male
_chr12_003621.1	flowers	0.0535053244965146	stratum 3	Y Male
_chr12_003621.1	leaves	0.0481358996274328	stratum 3	Y Male
_chr12_003537.1	flowers	0.0390396759715981	stratum 3	Y Male
_chr12_003537.1	leaves	0.0975653330894516	stratum 3	Y Male
_chr12_003541.1	flowers	0.159592885885986	stratum 3	Y Male
_chr12_003541.1	leaves	0.156167208682784	stratum 3	Y Male
_chr12_004134.1	flowers	0.0376580518551835	stratum 2	Y Male
_chr12_004134.1	leaves	0.0330199546968754	stratum 2	Y Male
_chr12_003545.1	flowers	0	stratum 3	Y Male
_chr12_003545.1	leaves	0	stratum 3	Y Male
_chr12_003885.1	flowers	0.0547143834118767	stratum 2	Y Male
_chr12_003885.1	leaves	0.0802023770362149	stratum 2	Y Male
_chr12_001639.1	flowers	0.16058547387295	stratum 3	Y Male
_chr12_001639.1	leaves	0.162028991282925	stratum 3	Y Male
_chr12_003761.1	flowers	0.0141374679885312	stratum 3	Y Male
_chr12_003761.1	leaves	0	stratum 3	Y Male
_chr12_003762.1	flowers	0.103172645375187	stratum 3	Y Male
_chr12_003762.1	leaves	0.300822980397424	stratum 3	Y Male
_chr12_003451.1	flowers	0.130338482127111	stratum 3	Y Male
_chr12_003451.1	leaves	0.183630806558103	stratum 3	Y Male
_chr12_003452.1	flowers	0.0141374679885312	stratum 3	Y Male
_chr12_003452.1	leaves	0	stratum 3	Y Male
_chr12_004519.1	flowers	0.0140711226201817	stratum 2	Y Male
_chr12_004519.1	leaves	0.0315995902165141	stratum 2	Y Male
_chr12_004511.1	flowers	0.0454152658500507	stratum 2	Y Male
_chr12_004511.1	leaves	0.0594864069251325	stratum 2	Y Male
_chr12_000525.1	flowers	0.0409709098449322	stratum 2	Y Male
_chr12_000525.1	leaves	0.0520889794949411	stratum 2	Y Male
_chr12_001718.1	flowers	0.0175723169331398	stratum 3	Y Male
_chr12_001718.1	leaves	0	stratum 3	Y Male
_chr12_000004.1	flowers	0.0461123313268332	stratum 1	Y Male
_chr12_000004.1	leaves	0.0324401867235649	stratum 1	Y Male
_chr12_000572.1	flowers	0.0140711226201817	stratum 2	Y Male
_chr12_000572.1	leaves	0.0162581275599032	stratum 2	Y Male
_chr12_004609.1	flowers	0.0378017539798985	stratum 2	Y Male
_chr12_004609.1	leaves	0.0328786258306453	stratum 2	Y Male
_chr12_000586.1	flowers	0.130218630988412	stratum 2	Y Male
_chr12_000586.1	leaves	0.0930758011856877	stratum 2	Y Male
_chr12_004362.1	flowers	0.0369520348716508	stratum 2	Y Male
_chr12_004362.1	leaves	0	stratum 2	Y Male
_chr12_004500.1	flowers	0.0233620442716026	stratum 2	Y Male
_chr12_004500.1	leaves	0.0566785236989356	stratum 2	Y Male
_chr12_000272.1	flowers	0.149252912254324	stratum 2	Y Male
_chr12_000272.1	leaves	0.219022679740514	stratum 2	Y Male
_chr12_000275.1	flowers	0.0479103366838573	stratum 2	Y Male
_chr12_000275.1	leaves	0.194989207651356	stratum 2	Y Male
_chr12_000277.1	flowers	0.119197039614585	stratum 2	Y Male
_chr12_000277.1	leaves	0.197636828538154	stratum 2	Y Male
_chr12_000279.1	flowers	0.101161055358776	stratum 2	Y Male
_chr12_000279.1	leaves	0.191945390853937	stratum 2	Y Male
_chr12_000280.1	flowers	0.0953206044064205	stratum 2	Y Male
_chr12_000280.1	leaves	0.205748341146349	stratum 2	Y Male
_chr12_000281.1	flowers	0.101235315600382	stratum 2	Y Male
_chr12_000281.1	leaves	0.208277269536353	stratum 2	Y Male
_chr12_000282.1	flowers	0.0740900181045622	stratum 2	Y Male
_chr12_000282.1	leaves	0.110098991134612	stratum 2	Y Male
_chr12_000284.1	flowers	0.0835316429598489	stratum 2	Y Male
_chr12_000284.1	leaves	0.0785146958985916	stratum 2	Y Male
_chr12_000285.1	flowers	0.0242623822113233	stratum 2	Y Male
_chr12_000285.1	leaves	0	stratum 2	Y Male
_chr12_000286.1	flowers	0.219220621348954	stratum 2	Y Male
_chr12_000286.1	leaves	0.265158253755612	stratum 2	Y Male
_chr12_000288.1	flowers	0.100092964758615	stratum 2	Y Male
_chr12_000288.1	leaves	0.173431763039717	stratum 2	Y Male
_chr12_000289.1	flowers	0.0272044796550665	stratum 2	Y Male
_chr12_000289.1	leaves	0.0487743826797095	stratum 2	Y Male
_chr12_000290.1	flowers	0.0143909575878429	stratum 2	Y Male
_chr12_000290.1	leaves	0.0810414421915868	stratum 2	Y Male
_chr12_000298.1	flowers	0.135391828140014	stratum 2	Y Male
_chr12_000298.1	leaves	0.20288091471715	stratum 2	Y Male
_chr12_000300.1	flowers	0.0722258750439469	stratum 2	Y Male
_chr12_000300.1	leaves	0.112847618444956	stratum 2	Y Male
_chr12_000301.1	flowers	0.0141374679885312	stratum 2	Y Male
_chr12_000301.1	leaves	0.029057344767288	stratum 2	Y Male
_chr12_000306.1	flowers	0.0792186810724926	stratum 2	Y Male
_chr12_000306.1	leaves	0.168963139381233	stratum 2	Y Male
_chr12_000321.1	flowers	0.581315600304309	stratum 2	Y Male
_chr12_000321.1	leaves	0.40497268568044	stratum 2	Y Male
_chr12_000333.1	flowers	0.0362543438006038	stratum 2	Y Male
_chr12_000333.1	leaves	0.0571771778939014	stratum 2	Y Male
_chr12_000334.1	flowers	0.0139384318834827	stratum 2	Y Male
_chr12_000334.1	leaves	0.0126398360866056	stratum 2	Y Male
_chr12_003991.1	flowers	0.0427636012607863	stratum 2	Y Male
_chr12_003991.1	leaves	0.0709955125737726	stratum 2	Y Male
_chr12_004711.1	flowers	0.123275521823284	stratum 2	Y Male
_chr12_004711.1	leaves	0.151101475292967	stratum 2	Y Male
_chr12_000426.1	flowers	0.0415468583857498	stratum 2	Y Male
_chr12_000426.1	leaves	0.0857213100921817	stratum 2	Y Male
_chr12_004639.1	flowers	0.0402942401856612	stratum 2	Y Male
_chr12_004639.1	leaves	0.0659772623174823	stratum 2	Y Male
_chr12_004926.1	flowers	0.0443720036945148	stratum 2	Y Male
_chr12_004926.1	leaves	0.051841269000618	stratum 2	Y Male
_chr12_004200.1	flowers	0.0305307013426992	stratum 2	Y Male
_chr12_004200.1	leaves	0.0357852177355902	stratum 2	Y Male
_chr12_004998.1	flowers	0.0139833755201066	stratum 1	Y Male
_chr12_004998.1	leaves	0.0252796721732113	stratum 1	Y Male
_chr12_000390.1	flowers	0.0262593616540113	stratum 2	Y Male
_chr12_000390.1	leaves	0.0252796721732113	stratum 2	Y Male
_chr12_004244.1	flowers	0.0920568438224091	stratum 2	Y Male
_chr12_004244.1	leaves	0.0891465998641103	stratum 2	Y Male
_chr12_001614.1	flowers	0.0648541883005982	stratum 3	Y Male
_chr12_001614.1	leaves	0.165011747254902	stratum 3	Y Male
_chr12_000353.1	flowers	0.0285031846072744	stratum 2	Y Male
_chr12_000353.1	leaves	0.0463513915452927	stratum 2	Y Male
_chr12_000354.1	flowers	0.0619346893539885	stratum 2	Y Male
_chr12_000354.1	leaves	0.123928180180997	stratum 2	Y Male
_chr12_001358.1	flowers	0.0538559804494864	stratum 2	Y Male
_chr12_001358.1	leaves	0.0633318380265001	stratum 2	Y Male
_chr12_003754.1	flowers	0.0947556655150546	stratum 3	Y Male
_chr12_003754.1	leaves	0.159936158584768	stratum 3	Y Male
_chr12_004053.1	flowers	0.155849556407285	stratum 2	Y Male
_chr12_004053.1	leaves	0.206558122580239	stratum 2	Y Male
_chr12_005095.1	flowers	0.102230308295116	stratum 1	Y Male
_chr12_005095.1	leaves	0.0897253679633709	stratum 1	Y Male
_chr12_001604.1	flowers	0.0218124259739216	stratum 3	Y Male
_chr12_001604.1	leaves	0.0252796721732113	stratum 3	Y Male
_chr12_000381.1	flowers	0.0614672809844503	stratum 2	Y Male
_chr12_000381.1	leaves	0.212980558147685	stratum 2	Y Male
_chr12_001588.1	flowers	0.032734121767426	stratum 3	Y Male
_chr12_001588.1	leaves	0.0348155171021383	stratum 3	Y Male
_chr12_000598.1	flowers	0.0397346720520209	stratum 2	Y Male
_chr12_000598.1	leaves	0.0766993378190303	stratum 2	Y Male
_chr12_004278.1	flowers	0.0837631453674602	stratum 2	Y Male
_chr12_004278.1	leaves	0.117970113021645	stratum 2	Y Male
_chr12_001382.1	flowers	0.0554760029348663	stratum 2	Y Male
_chr12_001382.1	leaves	0.258373775120531	stratum 2	Y Male
_chr12_004614.1	flowers	0.0474288849003736	stratum 2	Y Male
_chr12_004614.1	leaves	0.157011643790646	stratum 2	Y Male
_chr12_004719.1	flowers	0.160566741273188	stratum 2	Y Male
_chr12_004719.1	leaves	0.229978355914412	stratum 2	Y Male
_chr12_004047.1	flowers	0.11024313459022	stratum 2	Y Male
_chr12_004047.1	leaves	0.0979822454227338	stratum 2	Y Male
_chr12_004795.1	flowers	0.0415778536973733	stratum 2	Y Male
_chr12_004795.1	leaves	0.0718209523956427	stratum 2	Y Male
_chr12_003084.1	flowers	0.0432965532039178	stratum 3	Y Male
_chr12_003084.1	leaves	0.0690174780205606	stratum 3	Y Male
_chr12_005031.1	flowers	0.22094190041994	stratum 1	Y Male
_chr12_005031.1	leaves	0.337064423531561	stratum 1	Y Male
_chr12_000215.1	flowers	0.0210071658777484	stratum 2	Y Male
_chr12_000215.1	leaves	0	stratum 2	Y Male
_chr12_004418.1	flowers	0.109185574609776	stratum 2	Y Male
_chr12_004418.1	leaves	0.154884235974148	stratum 2	Y Male
_chr12_004598.1	flowers	0.0308310511188637	stratum 2	Y Male
_chr12_004598.1	leaves	0.0334523979536477	stratum 2	Y Male
_chr12_005083.1	flowers	0.0875923818250865	stratum 1	Y Male
_chr12_005083.1	leaves	0.121127580803086	stratum 1	Y Male
_chr12_005070.1	flowers	0.0830301112933435	stratum 1	Y Male
_chr12_005070.1	leaves	0.117122131450565	stratum 1	Y Male
_chr12_000927.1	flowers	0.0278956407580078	stratum 2	Y Male
_chr12_000927.1	leaves	0	stratum 2	Y Male
_chr12_001081.1	flowers	0.045864512193308	stratum 2	Y Male
_chr12_001081.1	leaves	0.0567853057948686	stratum 2	Y Male
_chr12_001324.1	flowers	0.0686276582290997	stratum 2	Y Male
_chr12_001324.1	leaves	0.0496876315128635	stratum 2	Y Male
_chr12_000541.1	flowers	0.0797746931165319	stratum 2	Y Male
_chr12_000541.1	leaves	0.130623090419888	stratum 2	Y Male
_chr12_003751.1	flowers	0.043286841528241	stratum 3	Y Male
_chr12_003751.1	leaves	0.0465656705683339	stratum 3	Y Male
_chr12_000137.1	flowers	0.0400530197538889	stratum 1	Y Male
_chr12_000137.1	leaves	0.0476502394471476	stratum 1	Y Male
_chr12_001695.1	flowers	0.0222041953777123	stratum 3	Y Male
_chr12_001695.1	leaves	0.0360291588486207	stratum 3	Y Male
_chr12_003508.1	flowers	0	stratum 3	Y Male
_chr12_003508.1	leaves	0	stratum 3	Y Male
_chr12_000136.1	flowers	0.0318093029741953	stratum 1	Y Male
_chr12_000136.1	leaves	0.124637583269279	stratum 1	Y Male
_chr12_004145.1	flowers	0.121037665058132	stratum 2	Y Male
_chr12_004145.1	leaves	0.0938885222590835	stratum 2	Y Male
_chr12_000033.1	flowers	0.178385898913978	stratum 1	Y Male
_chr12_000033.1	leaves	0.280235947347049	stratum 1	Y Male
