Y_GeneName	Y_transcriptName	X_GeneName	X_transcriptName	startX	scaffY	startY	pos_new	invert	strata	strata_low	strata_uppp	chr.x	min.x	max.x	strand.x	gene_RPM.x	SBGE.x	sRNA24_exp.x	chr.y	min.y	max.y	strand.y	gene_RPM.y	SBGE.y	sRNA24_exp.y	tissue	sex	total_gene_expression	total_sRNA24_exp	Y_over_X_gene_expression	Y_over_X_sRNA24
_scaffold_1_000898	_scaffold_1_000898.1	_chr12_001666	_chr12_001666.1	307474242	scaffold_12-1	199803338	307474242	non_inv	stratum 3	strata3	strata3	chr12	307474242	307480686	+	306.75	unbiased	0.0895905748532647	scaffold_12-1	199803338	199813027	+	190	male-biased	0.096430595172304	leaves	Male	496.75	0.186021170025569	0.619396903015485	1.07634754359197
_scaffold_1_000909	_scaffold_1_000909.1	_chr12_001581	_chr12_001581.1	292520390	scaffold_12-1	200402774	292520390	non_inv	stratum 3	strata3	strata2	chr12	292520390	292527093	+	1879.6275	female-biased	0.0411826936505058	scaffold_12-1	200402774	200407885	+	0	male-biased	0	flowers	Female	1879.6275	0.0411826936505058		
_scaffold_1_000909	_scaffold_1_000909.1	_chr12_001581	_chr12_001581.1	292520390	scaffold_12-1	200402774	292520390	non_inv	stratum 3	strata3	strata2	chr12	292520390	292527093	+	609.04175	female-biased	0.0295164221513555	scaffold_12-1	200402774	200407885	+	437.95	male-biased	0.0483376009747908	flowers	Male	1046.99175	0.0778540231261463	0.719080424289468	1.63765109222667
_scaffold_1_000909	_scaffold_1_000909.1	_chr12_001581	_chr12_001581.1	292520390	scaffold_12-1	200402774	292520390	non_inv	stratum 3	strata3	strata2	chr12	292520390	292527093	+	838.5485	unbiased	0.0695481954909495	scaffold_12-1	200402774	200407885	+	0	male-biased	0	leaves	Female	838.5485	0.0695481954909495		
_scaffold_1_000909	_scaffold_1_000909.1	_chr12_001581	_chr12_001581.1	292520390	scaffold_12-1	200402774	292520390	non_inv	stratum 3	strata3	strata2	chr12	292520390	292527093	+	454.567	unbiased	0.0667079355007442	scaffold_12-1	200402774	200407885	+	331.30625	male-biased	0.0727032415679181	leaves	Male	785.87325	0.139411177068662	0.728839203021777	1.08987395610687
_scaffold_1_000925	_scaffold_1_000925.1	_chr12_003618	_chr12_003618.1	292688332	scaffold_12-1	202394528	292688332	non_inv	stratum 3	strata3	strata2	chr12	292688332	292694061	-	1688	female-biased	0.130373584016722	scaffold_12-1	202394528	202401036	+	0	male-biased	0	flowers	Female	1688	0.130373584016722		
_scaffold_1_000925	_scaffold_1_000925.1	_chr12_003618	_chr12_003618.1	292688332	scaffold_12-1	202394528	292688332	non_inv	stratum 3	strata3	strata2	chr12	292688332	292694061	-	496.65775	female-biased	0.0956729210088254	scaffold_12-1	202394528	202401036	+	391.59225	male-biased	0.10300612034063	flowers	Male	888.25	0.198679041349455	0.788454926959259	1.07664864053987
_scaffold_1_000925	_scaffold_1_000925.1	_chr12_003618	_chr12_003618.1	292688332	scaffold_12-1	202394528	292688332	non_inv	stratum 3	strata3	strata2	chr12	292688332	292694061	-	291.5	unbiased	0.105193012647526	scaffold_12-1	202394528	202401036	+	0	male-biased	0	leaves	Female	291.5	0.105193012647526		
_scaffold_1_000925	_scaffold_1_000925.1	_chr12_003618	_chr12_003618.1	292688332	scaffold_12-1	202394528	292688332	non_inv	stratum 3	strata3	strata2	chr12	292688332	292694061	-	149.93575	unbiased	0.0748305012798558	scaffold_12-1	202394528	202401036	+	114.3143	male-biased	0.0653277825984714	leaves	Male	264.25005	0.140158283878327	0.762421904048901	0.873010089216889
_scaffold_1_000929	_scaffold_1_000929.1	_chr12_001575	_chr12_001575.1	291403903	scaffold_12-1	203177626	291403903	non_inv	stratum 3	strata3	strata2	chr12	291403903	291412490	+	2245.25	female-biased	0.0878698372453331	scaffold_12-1	203177626	203187277	+	0	male-biased	0	flowers	Female	2245.25	0.0878698372453331		
_scaffold_1_000929	_scaffold_1_000929.1	_chr12_001575	_chr12_001575.1	291403903	scaffold_12-1	203177626	291403903	non_inv	stratum 3	strata3	strata2	chr12	291403903	291412490	+	444.47325	female-biased	0.123688987262266	scaffold_12-1	203177626	203187277	+	145.77675	male-biased	0.0745166315985767	flowers	Male	590.25	0.198205618860843	0.327976430527596	0.60245162684188
_scaffold_1_000929	_scaffold_1_000929.1	_chr12_001575	_chr12_001575.1	291403903	scaffold_12-1	203177626	291403903	non_inv	stratum 3	strata3	strata2	chr12	291403903	291412490	+	99.25	unbiased	0.165140731268856	scaffold_12-1	203177626	203187277	+	0	male-biased	0	leaves	Female	99.25	0.165140731268856		
_scaffold_1_000929	_scaffold_1_000929.1	_chr12_001575	_chr12_001575.1	291403903	scaffold_12-1	203177626	291403903	non_inv	stratum 3	strata3	strata2	chr12	291403903	291412490	+	54.3387	unbiased	0.208435216170305	scaffold_12-1	203177626	203187277	+	29.6613	male-biased	0.0826669239656666	leaves	Male	84	0.291102140135972	0.545859580740798	0.396607279156332
_scaffold_1_000930	_scaffold_1_000930.1	_chr12_003616	_chr12_003616.1	292951390	scaffold_12-1	203302902	292951390	non_inv	stratum 3	strata3	strata2	chr12	292951390	292957539	-	497.75	female-biased	0.248976760768774	scaffold_12-1	203302902	203310449	+	0	male-biased	0	flowers	Female	497.75	0.248976760768774		
_scaffold_1_000930	_scaffold_1_000930.1	_chr12_003616	_chr12_003616.1	292951390	scaffold_12-1	203302902	292951390	non_inv	stratum 3	strata3	strata2	chr12	292951390	292957539	-	122.27755	female-biased	0.14090605913008	scaffold_12-1	203302902	203310449	+	168.326875	male-biased	0.125967570787038	flowers	Male	290.604425	0.266873629917118	1.37659672605478	0.893982640382758
_scaffold_1_000930	_scaffold_1_000930.1	_chr12_003616	_chr12_003616.1	292951390	scaffold_12-1	203302902	292951390	non_inv	stratum 3	strata3	strata2	chr12	292951390	292957539	-	864	unbiased	0.239989875579737	scaffold_12-1	203302902	203310449	+	0	male-biased	0	leaves	Female	864	0.239989875579737		
_scaffold_1_000930	_scaffold_1_000930.1	_chr12_003616	_chr12_003616.1	292951390	scaffold_12-1	203302902	292951390	non_inv	stratum 3	strata3	strata2	chr12	292951390	292957539	-	657.41725	unbiased	0.193230783039324	scaffold_12-1	203302902	203310449	+	559.33275	male-biased	0.245374271373687	leaves	Male	1216.75	0.438605054413011	0.850803276001657	1.26985083594963
_scaffold_1_000966	_scaffold_1_000966.1	_chr12_005034	_chr12_005034.1	2373712	scaffold_12-1	210835484	2373712	non_inv	stratum 1	strata1	strata1	chr12	2373712	2379091	-	1271	female-biased	0.0163047816696727	scaffold_12-1	210835484	210841495	+	0	male-biased	0	flowers	Female	1271	0.0163047816696727		
_scaffold_1_000966	_scaffold_1_000966.1	_chr12_005034	_chr12_005034.1	2373712	scaffold_12-1	210835484	2373712	non_inv	stratum 1	strata1	strata1	chr12	2373712	2379091	-	380.5965	female-biased	0.0245912919011433	scaffold_12-1	210835484	210841495	+	645.4035	male-biased	0.0603410737886387	flowers	Male	1026	0.084932365689782	1.69576835309836	2.45375777861566
_scaffold_1_000966	_scaffold_1_000966.1	_chr12_005034	_chr12_005034.1	2373712	scaffold_12-1	210835484	2373712	non_inv	stratum 1	strata1	strata1	chr12	2373712	2379091	-	573	female-biased	0.0396497232025218	scaffold_12-1	210835484	210841495	+	0	male-biased	0	leaves	Female	573	0.0396497232025218		
_scaffold_1_000966	_scaffold_1_000966.1	_chr12_005034	_chr12_005034.1	2373712	scaffold_12-1	210835484	2373712	non_inv	stratum 1	strata1	strata1	chr12	2373712	2379091	-	248.40525	female-biased	0.0562955607009698	scaffold_12-1	210835484	210841495	+	216.59475	male-biased	0.0505593443464225	leaves	Male	465	0.106854905047392	0.871941112355717	0.898105351769798
_scaffold_1_000985	_scaffold_1_000985.1	_chr12_004523	_chr12_004523.1	44142067	scaffold_12-1	216646265	44142067	""	stratum 2	strata3	strata2	chr12	44142067	44146141	-	318.47875	unbiased	0.12547028329553	scaffold_12-1	216646265	216649375	+	0	male-biased	0	flowers	Female	318.47875	0.12547028329553		
_scaffold_1_000985	_scaffold_1_000985.1	_chr12_004523	_chr12_004523.1	44142067	scaffold_12-1	216646265	44142067	""	stratum 2	strata3	strata2	chr12	44142067	44146141	-	191.5535	unbiased	0.139024618845492	scaffold_12-1	216646265	216649375	+	555.07175	male-biased	0.100551349552585	flowers	Male	746.62525	0.239575968398077	2.89773744671854	0.723262903992097
_scaffold_1_000985	_scaffold_1_000985.1	_chr12_004523	_chr12_004523.1	44142067	scaffold_12-1	216646265	44142067	""	stratum 2	strata3	strata2	chr12	44142067	44146141	-	143.5	unbiased	0.252275791121366	scaffold_12-1	216646265	216649375	+	0	male-biased	0	leaves	Female	143.5	0.252275791121366		
_scaffold_1_000985	_scaffold_1_000985.1	_chr12_004523	_chr12_004523.1	44142067	scaffold_12-1	216646265	44142067	""	stratum 2	strata3	strata2	chr12	44142067	44146141	-	87.470325	unbiased	0.129216526663409	scaffold_12-1	216646265	216649375	+	177.52975	male-biased	0.183358079787357	leaves	Male	265.000075	0.312574606450766	2.02959975283046	1.41899867239877
_scaffold_1_001015	_scaffold_1_001015.1	_chr12_000349	_chr12_000349.1	10439885	scaffold_12-1	219527863	10439885	non_inv	stratum 2	strata2	strata2	chr12	10439885	10441848	+	5313.5	unbiased	0.10892736854285	scaffold_12-1	219527863	219530520	+	0	male-biased	0	flowers	Female	5313.5	0.10892736854285		
_scaffold_1_001015	_scaffold_1_001015.1	_chr12_000349	_chr12_000349.1	10439885	scaffold_12-1	219527863	10439885	non_inv	stratum 2	strata2	strata2	chr12	10439885	10441848	+	1467.744	unbiased	0.0810764302906099	scaffold_12-1	219527863	219530520	+	67.40364	male-biased	0.0706977894832475	flowers	Male	1535.14764	0.151774219773857	0.0459232945254758	0.871989420721148
_scaffold_1_001015	_scaffold_1_001015.1	_chr12_000349	_chr12_000349.1	10439885	scaffold_12-1	219527863	10439885	non_inv	stratum 2	strata2	strata2	chr12	10439885	10441848	+	3292.25	unbiased	0.11563104437844	scaffold_12-1	219527863	219530520	+	0	male-biased	0	leaves	Female	3292.25	0.11563104437844		
_scaffold_1_001015	_scaffold_1_001015.1	_chr12_000349	_chr12_000349.1	10439885	scaffold_12-1	219527863	10439885	non_inv	stratum 2	strata2	strata2	chr12	10439885	10441848	+	980.6605	unbiased	0.165464958947318	scaffold_12-1	219527863	219530520	+	73.6030925	male-biased	0.185535846755902	leaves	Male	1054.2635925	0.35100080570322	0.0750546111523815	1.1212999292193
_scaffold_1_001023	_scaffold_1_001023.1	_chr12_003632	_chr12_003632.1	290771555	scaffold_12-1	221110542	290771555	non_inv	stratum 3	strata3	strata2	chr12	290771555	290777065	-	2020.5	female-biased	0.119667361933679	scaffold_12-1	221110542	221123733	+	0	male-biased	0	flowers	Female	2020.5	0.119667361933679		
_scaffold_1_001023	_scaffold_1_001023.1	_chr12_003632	_chr12_003632.1	290771555	scaffold_12-1	221110542	290771555	non_inv	stratum 3	strata3	strata2	chr12	290771555	290777065	-	501.36875	female-biased	0.101145957043966	scaffold_12-1	221110542	221123733	+	470.38125	male-biased	0.0654535729184633	flowers	Male	971.75	0.166599529962429	0.93819419339558	0.647120011826197
_scaffold_1_001023	_scaffold_1_001023.1	_chr12_003632	_chr12_003632.1	290771555	scaffold_12-1	221110542	290771555	non_inv	stratum 3	strata3	strata2	chr12	290771555	290777065	-	17.25	unbiased	0.278252227904436	scaffold_12-1	221110542	221123733	+	0	male-biased	0	leaves	Female	17.25	0.278252227904436		
_scaffold_1_001023	_scaffold_1_001023.1	_chr12_003632	_chr12_003632.1	290771555	scaffold_12-1	221110542	290771555	non_inv	stratum 3	strata3	strata2	chr12	290771555	290777065	-	2.5	unbiased	0.233649930766327	scaffold_12-1	221110542	221123733	+	7	male-biased	0.109274372991776	leaves	Male	9.5	0.342924303758103	2.8	0.467684165937379
_scaffold_1_001045	_scaffold_1_001045.1	_chr12_003557	_chr12_003557.1	304658950	scaffold_12-1	225180151	304658950	non_inv	stratum 3	strata3	strata3	chr12	304658950	304664406	-	538.25	female-biased	0.0436112875868098	scaffold_12-1	225180151	225187244	+	0	male-biased	0	flowers	Female	538.25	0.0436112875868098		
_scaffold_1_001045	_scaffold_1_001045.1	_chr12_003557	_chr12_003557.1	304658950	scaffold_12-1	225180151	304658950	non_inv	stratum 3	strata3	strata3	chr12	304658950	304664406	-	185.035325	female-biased	0.0141374679885312	scaffold_12-1	225180151	225187244	+	65.5146	male-biased	0.035444343387893	flowers	Male	250.549925	0.0495818113764242	0.354065365626807	2.50712103586347
_scaffold_1_001045	_scaffold_1_001045.1	_chr12_003557	_chr12_003557.1	304658950	scaffold_12-1	225180151	304658950	non_inv	stratum 3	strata3	strata3	chr12	304658950	304664406	-	143.75	unbiased	0.216313221180273	scaffold_12-1	225180151	225187244	+	0	male-biased	0	leaves	Female	143.75	0.216313221180273		
_scaffold_1_001045	_scaffold_1_001045.1	_chr12_003557	_chr12_003557.1	304658950	scaffold_12-1	225180151	304658950	non_inv	stratum 3	strata3	strata3	chr12	304658950	304664406	-	65.2133	unbiased	0.0187651869003233	scaffold_12-1	225180151	225187244	+	40.12365	male-biased	0.0731997810632887	leaves	Male	105.33695	0.091964967963612	0.615267897806122	3.90082877682543
_scaffold_1_001055	_scaffold_1_001055.1	_chr12_001728	_chr12_001728.1	315232060	scaffold_12-1	227304610	315232060	non_inv	stratum 3	strata3	strata3	chr12	315232060	315237858	+	955.75	female-biased	0.205346019702039	scaffold_12-1	227304610	227310481	+	0	male-biased	0	flowers	Female	955.75	0.205346019702039		
_scaffold_1_001055	_scaffold_1_001055.1	_chr12_001728	_chr12_001728.1	315232060	scaffold_12-1	227304610	315232060	non_inv	stratum 3	strata3	strata3	chr12	315232060	315237858	+	301.594	female-biased	0.0890838369199424	scaffold_12-1	227304610	227310481	+	259.656	male-biased	0.0408326549550708	flowers	Male	561.25	0.129916491875013	0.860945509526052	0.458362104359809
_scaffold_1_001055	_scaffold_1_001055.1	_chr12_001728	_chr12_001728.1	315232060	scaffold_12-1	227304610	315232060	non_inv	stratum 3	strata3	strata3	chr12	315232060	315237858	+	228.25	female-biased	0.428328142749659	scaffold_12-1	227304610	227310481	+	0	male-biased	0	leaves	Female	228.25	0.428328142749659		
_scaffold_1_001055	_scaffold_1_001055.1	_chr12_001728	_chr12_001728.1	315232060	scaffold_12-1	227304610	315232060	non_inv	stratum 3	strata3	strata3	chr12	315232060	315237858	+	95.58025	female-biased	0.138254036768653	scaffold_12-1	227304610	227310481	+	117.91985	male-biased	0.0544117204882908	leaves	Male	213.5001	0.192665757256944	1.23372610973501	0.393563340066088
_scaffold_1_001139	_scaffold_1_001139.1	_chr12_000983	_chr12_000983.1	135046201	scaffold_12-1	242085079	106449962	inverted	stratum 2	strata3	strata2	chr12	135046201	135055243	+	613.25	female-biased	0.0664096527990096	scaffold_12-1	242085079	242093854	+	0	male-biased	0	flowers	Female	613.25	0.0664096527990096		
_scaffold_1_001139	_scaffold_1_001139.1	_chr12_000983	_chr12_000983.1	135046201	scaffold_12-1	242085079	106449962	inverted	stratum 2	strata3	strata2	chr12	135046201	135055243	+	188.289	female-biased	0.0689176295180953	scaffold_12-1	242085079	242093854	+	189.461	male-biased	0.108649462164477	flowers	Male	377.75	0.177567091682572	1.00622447407974	1.57651188707745
_scaffold_1_001139	_scaffold_1_001139.1	_chr12_000983	_chr12_000983.1	135046201	scaffold_12-1	242085079	106449962	inverted	stratum 2	strata3	strata2	chr12	135046201	135055243	+	263.5	unbiased	0.0733908356398958	scaffold_12-1	242085079	242093854	+	0	male-biased	0	leaves	Female	263.5	0.0733908356398958		
_scaffold_1_001139	_scaffold_1_001139.1	_chr12_000983	_chr12_000983.1	135046201	scaffold_12-1	242085079	106449962	inverted	stratum 2	strata3	strata2	chr12	135046201	135055243	+	135.954	unbiased	0.0788676029334489	scaffold_12-1	242085079	242093854	+	176.295975	male-biased	0.259885262362424	leaves	Male	312.249975	0.338752865295873	1.29673253453374	3.2952093470081
_scaffold_1_001158	_scaffold_1_001158.1	_chr12_000269	_chr12_000269.1	7359853	scaffold_12-1	245312353	7359853	non_inv	stratum 2	strata2	strata2	chr12	7359853	7363273	+	931.25	female-biased	0.0203312179971736	scaffold_12-1	245312353	245315698	+	0	male-biased	0	flowers	Female	931.25	0.0203312179971736		
_scaffold_1_001158	_scaffold_1_001158.1	_chr12_000269	_chr12_000269.1	7359853	scaffold_12-1	245312353	7359853	non_inv	stratum 2	strata2	strata2	chr12	7359853	7363273	+	223.893	female-biased	0.014037949936007	scaffold_12-1	245312353	245315698	+	197.35695	male-biased	0.0191740430235951	flowers	Male	421.24995	0.0332119929596021	0.881478876070266	1.36587201913394
_scaffold_1_001158	_scaffold_1_001158.1	_chr12_000269	_chr12_000269.1	7359853	scaffold_12-1	245312353	7359853	non_inv	stratum 2	strata2	strata2	chr12	7359853	7363273	+	444.5	unbiased	0.0259339999714326	scaffold_12-1	245312353	245315698	+	0	male-biased	0	leaves	Female	444.5	0.0259339999714326		
_scaffold_1_001158	_scaffold_1_001158.1	_chr12_000269	_chr12_000269.1	7359853	scaffold_12-1	245312353	7359853	non_inv	stratum 2	strata2	strata2	chr12	7359853	7363273	+	201.45175	unbiased	0.0126398360866056	scaffold_12-1	245312353	245315698	+	80.29825	male-biased	0.0391681726743001	leaves	Male	281.75	0.0518080087609057	0.398597927295246	3.09878802271863
_scaffold_1_001163	_scaffold_1_001163.1	_chr12_001292	_chr12_001292.1	222902400	scaffold_12-1	246386987	222902400	non_inv	stratum 2	strata3	strata2	chr12	222902400	222906289	+	4.5	unbiased	0.0356969294395356	scaffold_12-1	246386987	246396287	+	0	male-biased	0	flowers	Female	4.5	0.0356969294395356		
_scaffold_1_001163	_scaffold_1_001163.1	_chr12_001292	_chr12_001292.1	222902400	scaffold_12-1	246386987	222902400	non_inv	stratum 2	strata3	strata2	chr12	222902400	222906289	+	0.5136425	unbiased	0.0403222001236746	scaffold_12-1	246386987	246396287	+	13.48635	male-biased	0.0626740147471028	flowers	Male	13.9999925	0.102996214870777	26.2562969380454	1.55433023383822
_scaffold_1_001163	_scaffold_1_001163.1	_chr12_001292	_chr12_001292.1	222902400	scaffold_12-1	246386987	222902400	non_inv	stratum 2	strata3	strata2	chr12	222902400	222906289	+	9.25	unbiased	0.0359173684610728	scaffold_12-1	246386987	246396287	+	0	unbiased	0	leaves	Female	9.25	0.0359173684610728		
_scaffold_1_001163	_scaffold_1_001163.1	_chr12_001292	_chr12_001292.1	222902400	scaffold_12-1	246386987	222902400	non_inv	stratum 2	strata3	strata2	chr12	222902400	222906289	+	11.4061	unbiased	0.0802854157142704	scaffold_12-1	246386987	246396287	+	9.3439	unbiased	0.0454078298574719	leaves	Male	20.75	0.125693245571742	0.819202005944188	0.56558005527523
_scaffold_1_001176	_scaffold_1_001176.1	_chr12_003789	_chr12_003789.1	267284617	scaffold_12-1	249874353	267284617	non_inv	stratum 2	strata3	strata2	chr12	267284617	267286964	-	487	female-biased	0.0311173961771546	scaffold_12-1	249874353	249884423	+	0	male-biased	0	flowers	Female	487	0.0311173961771546		
_scaffold_1_001176	_scaffold_1_001176.1	_chr12_003789	_chr12_003789.1	267284617	scaffold_12-1	249874353	267284617	non_inv	stratum 2	strata3	strata2	chr12	267284617	267286964	-	105.5	female-biased	0.0252515744924856	scaffold_12-1	249874353	249884423	+	26.75	male-biased	0.0568737454081162	flowers	Male	132.25	0.0821253199006018	0.253554502369668	2.25228511691581
_scaffold_1_001176	_scaffold_1_001176.1	_chr12_003789	_chr12_003789.1	267284617	scaffold_12-1	249874353	267284617	non_inv	stratum 2	strata3	strata2	chr12	267284617	267286964	-	170.5	unbiased	0.0958767533429611	scaffold_12-1	249874353	249884423	+	0	male-biased	0	leaves	Female	170.5	0.0958767533429611		
_scaffold_1_001176	_scaffold_1_001176.1	_chr12_003789	_chr12_003789.1	267284617	scaffold_12-1	249874353	267284617	non_inv	stratum 2	strata3	strata2	chr12	267284617	267286964	-	91.25	unbiased	0.0325162551198063	scaffold_12-1	249874353	249884423	+	17.5	male-biased	0.103355374970167	leaves	Male	108.75	0.135871630089973	0.191780821917808	3.1785755951709
_scaffold_1_001184	_scaffold_1_001184.1	_chr12_001109	_chr12_001109.1	157205579	scaffold_12-1	252280870	73272784	inverted	stratum 2	strata3	strata2	chr12	157205579	157218629	+	7603	female-biased	0.076894066081716	scaffold_12-1	252280870	252296289	+	0	male-biased	0	flowers	Female	7603	0.076894066081716		
